make,model,fuel,kms,power,shift,price,location,codigopostalid,provincia,poblacion
Renault,Kangoo,Diésel,59990.0,75.0,manual,14490,Colonia Pablo Iglesias,28520,Madrid,Colonia Pablo Iglesias
Renault,Kangoo,Diésel,59990.0,75.0,manual,14490,Villaviciosa de Odón,28670,Madrid,Villaviciosa de Odón
KIA,Carens,Gasolina,82008.0,135.0,manual,14145,Zaragoza,50013,Zaragoza,Zaragoza
Renault,Kangoo,Diésel,59990.0,75.0,manual,14490,Las Rozas de Madrid,28232,Madrid,Las Rozas de Madrid
Renault,Kangoo,Diésel,59990.0,75.0,manual,14490,Fuenlabrada,28947,Madrid,Fuenlabrada
Renault,Kangoo,Diésel,59990.0,75.0,manual,14490,Camarma de Esteruelas,28816,Madrid,Camarma de Esteruelas
Renault,Kangoo,Diésel,59990.0,75.0,manual,14490,Camarma de Esteruelas,28816,Madrid,Camarma de Esteruelas
Renault,Kangoo,Diésel,169000.0,85.0,manual,3950,Collado Villalba,28400,Madrid,Collado Villalba
Renault,Kangoo,Diésel,169000.0,85.0,manual,3950,Collado Villalba,28400,Madrid,Collado Villalba
Renault,Megane,Diésel,70000.0,115.0,manual,215,Barcelona,8007,Barcelona,Barcelona
Renault,Megane,Diésel,84000.0,115.0,manual,396,Madrid,28006,Madrid,Madrid
Fiat,Fiorino,Diésel,84750.0,80.0,manual,10500,Sant Boi de Llobregat,8830,Barcelona,Sant Boi de Llobregat
Jaguar,XF,Diésel,41240.0,200.0,automatic,22715,Badajoz,6008,Badajoz,Badajoz
Volkswagen,Transporter T5,Diésel,250000.0,102.0,manual,16500,Cordovilla,31191,Navarra,Cordovilla
Volkswagen,Transporter T5,Diésel,250000.0,102.0,manual,16500,Cordovilla,31191,Navarra,Cordovilla
Renault,Megane,Diésel,83000.0,115.0,manual,396,Barcelona,8009,Barcelona,Barcelona
KIA,Carens,Gasolina,82008.0,135.0,manual,14145,Castello/Castellon de La Plana,12100,Castellón,Castello/Castellon de La Plana
Renault,Megane,Gasolina,86934.0,115.0,manual,11900,Santiago de Compostela,15703,A Coruña,Santiago de Compostela
Renault,Megane,Gasolina,59200.0,205.0,automatic,21990,Santiago de Compostela,15703,A Coruña,Santiago de Compostela
Renault,Megane,Gasolina,86934.0,115.0,manual,11900,Mercado Parque Corredor del Henares,28850,Madrid,Mercado Parque Corredor del Henares
Renault,Megane,Gasolina,86934.0,115.0,manual,11900,Valdepeñas,13300,Ciudad Real,Valdepeñas
Renault,Megane,Gasolina,86934.0,115.0,manual,11900,Valdepeñas,13300,Ciudad Real,Valdepeñas
Renault,Megane,Gasolina,86934.0,115.0,manual,11900,Ciudad Real,13003,Ciudad Real,Ciudad Real
Volkswagen,T-Cross,Gasolina,69000.0,110.0,automatic,21995,Benidorm,3501,Alicante,Benidorm
Volkswagen,T-Cross,Gasolina,84000.0,115.0,manual,17400,Mataró,8302,Barcelona,Mataró
Volkswagen,T-Cross,Gasolina,19156.0,110.0,automatic,24900,Sant Boi de Llobregat,8830,Barcelona,Sant Boi de Llobregat
Volkswagen,T-Cross,Gasolina,8196.0,95.0,manual,23900,Sant Boi de Llobregat,8830,Barcelona,Sant Boi de Llobregat
Renault,Megane,Gasolina,86934.0,115.0,manual,11900,Estepona,29680,Málaga,Estepona
Renault,Megane,Gasolina,86934.0,115.0,manual,11900,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
Renault,Megane,Gasolina,86934.0,115.0,manual,11900,Santa Maria del Aguila,4710,Almería,Santa Maria del Aguila
Renault,Megane,Gasolina,59200.0,205.0,automatic,21990,Mercado Parque Corredor del Henares,28850,Madrid,Mercado Parque Corredor del Henares
Renault,Megane,Gasolina,59200.0,205.0,automatic,21990,Valdepeñas,13300,Ciudad Real,Valdepeñas
Renault,Megane,Gasolina,59200.0,205.0,automatic,21990,Valdepeñas,13300,Ciudad Real,Valdepeñas
Renault,Megane,Gasolina,59200.0,205.0,automatic,21990,Ciudad Real,13003,Ciudad Real,Ciudad Real
Renault,Megane,Gasolina,59200.0,205.0,automatic,21990,Estepona,29680,Málaga,Estepona
Renault,Megane,Gasolina,59200.0,205.0,automatic,21990,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
Renault,Megane,Gasolina,59200.0,205.0,automatic,21990,Santa Maria del Aguila,4710,Almería,Santa Maria del Aguila
Renault,Megane,Diésel,9998.0,115.0,manual,15990,Sevilla,41005,Sevilla,Sevilla
Renault,Megane,Gasolina,96797.0,100.0,manual,11990,Sevilla,41005,Sevilla,Sevilla
Renault,Megane,Diésel,9998.0,115.0,manual,15990,Alicante,3010,Alicante,Alicante
Renault,Megane,Diésel,9998.0,115.0,manual,15990,Alicante,3010,Murcia,Alicante
Renault,Megane,Gasolina,96797.0,100.0,manual,11990,Alicante,3010,Alicante,Alicante
Renault,Megane,Gasolina,96797.0,100.0,manual,11990,Alicante,3010,Murcia,Alicante
Renault,Megane,Diésel,4601.0,115.0,manual,22990,Málaga,29005,Málaga,Málaga
Renault,Megane,Diésel,9998.0,115.0,manual,15990,Bilbao,48004,Bizkaia,Bilbao
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Almería,4006,Almería,Almería
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Almería,4006,Almería,Almería
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Toledo,45002,Toledo,Toledo
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Ullastrell,8231,Barcelona,Ullastrell
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Alicante,3010,Alicante,Alicante
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Alicante,3010,Murcia,Alicante
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Alicante,3010,Alicante,Alicante
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Alicante,3010,Murcia,Alicante
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Vigo,36211,Pontevedra,Vigo
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Granada,18005,Granada,Granada
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Vigo,36211,Pontevedra,Vigo
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Granada,18005,Granada,Granada
Toyota,Yaris,Gasolina,47559.0,111.0,manual,14990,Sant Boi de Llobregat,8830,Barcelona,Sant Boi de Llobregat
Toyota,Yaris,Gasolina,68963.0,111.0,manual,14990,Sant Boi de Llobregat,8830,Barcelona,Sant Boi de Llobregat
Toyota,Yaris,Gasolina,72982.0,111.0,manual,14990,Sant Boi de Llobregat,8830,Barcelona,Sant Boi de Llobregat
Toyota,Yaris,Gasolina,56011.0,111.0,manual,13990,Sant Boi de Llobregat,8830,Barcelona,Sant Boi de Llobregat
Toyota,Yaris,Gasolina,42787.0,111.0,manual,14990,Sant Boi de Llobregat,8830,Barcelona,Sant Boi de Llobregat
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Fuenlabrada,28947,Madrid,Fuenlabrada
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Girona,17007,Girona,Girona
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Colonia Pablo Iglesias,28520,Madrid,Colonia Pablo Iglesias
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Murcia,30005,Murcia,Murcia
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Murcia,30005,Murcia,Murcia
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Bilbao,48004,Bizkaia,Bilbao
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Sevilla,41005,Sevilla,Sevilla
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Valencia,46001,Valencia,Valencia
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Bilbao,48004,Bizkaia,Bilbao
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Sevilla,41005,Sevilla,Sevilla
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Palma de Mallorca,7003,Baleares,Palma de Mallorca
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Valencia,46001,Valencia,Valencia
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Málaga,29005,Málaga,Málaga
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Málaga,29005,Málaga,Málaga
Toyota,Yaris,Gasolina,92000.0,110.0,manual,11890,Madrid,28044,Madrid,Madrid
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Las Rozas de Madrid,28232,Madrid,Las Rozas de Madrid
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Camarma de Esteruelas,28816,Madrid,Camarma de Esteruelas
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Camarma de Esteruelas,28816,Madrid,Camarma de Esteruelas
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Òrrius,8317,Barcelona,Òrrius
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Collado Villalba,28400,Madrid,Collado Villalba
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Collado Villalba,28400,Madrid,Collado Villalba
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Villaviciosa de Odón,28670,Madrid,Villaviciosa de Odón
Toyota,Yaris,Gasolina,71433.0,69.0,manual,10290,Urbanizacion La Granjilla,28700,Madrid,Urbanizacion La Granjilla
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Tarragona,43006,Tarragona,Tarragona
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Palau-Solita I Plegamans,8184,Barcelona,Palau-Solita I Plegamans
Toyota,Yaris,Gasolina,67725.0,69.0,manual,9190,Palau-Solita I Plegamans,8184,Barcelona,Palau-Solita I Plegamans
Toyota,Yaris,Gasolina,12942.0,69.0,manual,11690,Valencia,46002,Valencia,Valencia
Toyota,Yaris,Gasolina,25000.0,111.0,manual,14750,Sabadell,8205,Barcelona,Sabadell
Renault,Clio,Diésel,225280.0,85.0,manual,1720,Madrid,28026,Madrid,Madrid
Renault,Clio,Diésel,225988.0,70.0,manual,2370,Madrid,28026,Madrid,Madrid
Renault,Clio,Diésel,99950.0,89.0,manual,271,Barcelona,8007,Barcelona,Barcelona
Renault,Clio,Diésel,59131.0,75.0,manual,10890,Madrid,28021,Madrid,Madrid
Renault,Clio,Diésel,82047.0,90.0,manual,11390,Madrid,28021,Madrid,Madrid
Renault,Clio,Diésel,87864.0,75.0,manual,10490,Madrid,28021,Madrid,Madrid
Renault,Clio,Diésel,87864.0,75.0,manual,10190,Madrid,28021,Madrid,Madrid
Renault,Clio,Gasolina,82358.0,90.0,manual,11990,Málaga,29005,Málaga,Málaga
Renault,Clio,Gasolina,99000.0,90.0,manual,13490,Málaga,29005,Málaga,Málaga
Renault,Clio,Diésel,132000.0,75.0,manual,8990,Urbanizacion La Granjilla,28700,Madrid,Urbanizacion La Granjilla
Renault,Clio,Gasolina,99000.0,90.0,manual,13490,Urbanizacion La Granjilla,28700,Madrid,Urbanizacion La Granjilla
Citroen,ë-C4,Eléctrico,1.0,136.0,automatic,32850,Sant Boi de Llobregat,8830,Barcelona,Sant Boi de Llobregat
Renault,Clio,Diésel,118000.0,75.0,manual,9000,Bormujos,41930,Sevilla,Bormujos
Renault,Clio,Diésel,118000.0,75.0,manual,9000,Valencia,46002,Valencia,Valencia
SEAT,Leon,Diésel,115000.0,115.0,manual,287,Barcelona,8007,Barcelona,Barcelona
SEAT,Leon,Diésel,115000.0,115.0,manual,291,Valencia,46005,Valencia,Valencia
SEAT,Leon,Diésel,50791.0,150.0,automatic,23590,Madrid,28021,Madrid,Madrid
SEAT,Leon,Gasolina,75119.0,130.0,manual,16490,Madrid,28021,Madrid,Madrid
SEAT,Leon,Gasolina,75119.0,130.0,manual,16190,Madrid,28021,Madrid,Madrid
SEAT,Leon,Gasolina,35402.0,110.0,manual,12890,Madrid,28021,Madrid,Madrid
SEAT,Leon,Gasolina,35402.0,110.0,manual,13290,Madrid,28021,Madrid,Madrid
SEAT,Leon,Gasolina,109773.0,160.0,manual,10700,Santiago de Compostela,15703,A Coruña,Santiago de Compostela
SEAT,Leon,Gasolina,126372.0,122.0,manual,11990,Santiago de Compostela,15703,A Coruña,Santiago de Compostela
SEAT,Leon,Diésel,97948.0,150.0,manual,16200,Santiago de Compostela,15703,A Coruña,Santiago de Compostela
SEAT,Leon,Gasolina,109773.0,160.0,manual,10700,Valdepeñas,13300,Ciudad Real,Valdepeñas
SEAT,Leon,Gasolina,109773.0,160.0,manual,10700,Valdepeñas,13300,Ciudad Real,Valdepeñas
SEAT,Leon,Gasolina,109773.0,160.0,manual,10700,Ciudad Real,13003,Ciudad Real,Ciudad Real
SEAT,Leon,Gasolina,126372.0,122.0,manual,11990,Valdepeñas,13300,Ciudad Real,Valdepeñas
SEAT,Leon,Gasolina,126372.0,122.0,manual,11990,Valdepeñas,13300,Ciudad Real,Valdepeñas
SEAT,Leon,Gasolina,126372.0,122.0,manual,11990,Ciudad Real,13003,Ciudad Real,Ciudad Real
SEAT,Leon,Gasolina,126372.0,122.0,manual,11990,Estepona,29680,Málaga,Estepona
SEAT,Leon,Gasolina,126372.0,122.0,manual,11990,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
SEAT,Leon,Gasolina,126372.0,122.0,manual,11990,Santa Maria del Aguila,4710,Almería,Santa Maria del Aguila
SEAT,Leon,Diésel,97948.0,150.0,manual,16200,Mercado Parque Corredor del Henares,28850,Madrid,Mercado Parque Corredor del Henares
SEAT,Leon,Diésel,97948.0,150.0,manual,16200,Valdepeñas,13300,Ciudad Real,Valdepeñas
SEAT,Leon,Diésel,97948.0,150.0,manual,16200,Valdepeñas,13300,Ciudad Real,Valdepeñas
Citroen,DS4,Diésel,121419.0,92.0,manual,11550,Castello/Castellon de La Plana,12100,Castellón,Castello/Castellon de La Plana
Citroen,DS4,Diésel,121419.0,92.0,manual,11550,Alicante,3007,Alicante,Alicante
SEAT,Leon,Diésel,97948.0,150.0,manual,16200,Ciudad Real,13003,Ciudad Real,Ciudad Real
SEAT,Leon,Diésel,97948.0,150.0,manual,16200,Estepona,29680,Málaga,Estepona
Citroen,DS4,Diésel,121419.0,92.0,manual,11550,Santa Maria del Aguila,4710,Almería,Santa Maria del Aguila
Citroen,DS4,Diésel,121419.0,92.0,manual,11550,Alameda del Obispo,14005,Córdoba,Alameda del Obispo
Citroen,DS4,Diésel,121419.0,92.0,manual,11550,Colonia Pablo Iglesias,28520,Madrid,Colonia Pablo Iglesias
Citroen,DS4,Diésel,121419.0,92.0,manual,11550,Santiago de Compostela,15703,A Coruña,Santiago de Compostela
Citroen,DS4,Diésel,121419.0,92.0,manual,11550,Zaragoza,50013,Zaragoza,Zaragoza
Citroen,DS4,Diésel,121419.0,92.0,manual,11550,Puerto de Sagunto,46520,Valencia,Puerto de Sagunto
Citroen,DS4,Diésel,121419.0,92.0,manual,11550,Santafe,18320,Granada,Santafe
Citroen,DS4,Diésel,121419.0,92.0,manual,11550,Alcalá de Guadaíra,41500,Sevilla,Alcalá de Guadaíra
SEAT,Leon,Diésel,97948.0,150.0,manual,16200,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
SEAT,Leon,Diésel,97948.0,150.0,manual,16200,Santa Maria del Aguila,4710,Almería,Santa Maria del Aguila
SEAT,Tarraco,Gasolina,77790.0,150.0,manual,24990,Madrid,28021,Madrid,Madrid
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Estepona,29680,Málaga,Estepona
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Olèrdola,8734,Barcelona,Olèrdola
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Olèrdola,8734,Barcelona,Olèrdola
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Sevilla,41005,Sevilla,Sevilla
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Vigo,36211,Pontevedra,Vigo
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Alicante,3010,Alicante,Alicante
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Alicante,3010,Murcia,Alicante
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Almería,4006,Almería,Almería
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Bilbao,48004,Bizkaia,Bilbao
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Sevilla,41017,Sevilla,Sevilla
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Huelva,21004,Huelva,Huelva
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Badajoz,6003,Badajoz,Badajoz
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Granada,18005,Granada,Granada
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Valencia,46001,Valencia,Valencia
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Málaga,29005,Málaga,Málaga
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Murcia,30005,Murcia,Murcia
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Barcelona,8007,Barcelona,Barcelona
Citroen,Grand C4 Picasso,Diésel,140004.0,150.0,automatic,11990,Cáceres,10001,Cáceres,Cáceres
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Colonia Pablo Iglesias,28520,Madrid,Colonia Pablo Iglesias
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Las Rozas de Madrid,28232,Madrid,Las Rozas de Madrid
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Atarrabia,31610,Navarra,Atarrabia
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Alameda del Obispo,14005,Córdoba,Alameda del Obispo
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Torremolinos,29620,Málaga,Torremolinos
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Torremolinos,29620,Málaga,Torremolinos
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Torremolinos,29620,Málaga,Torremolinos
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Mercabilbao,48970,Bizkaia,Mercabilbao
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Zaragoza,50013,Zaragoza,Zaragoza
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Albacete,2001,Albacete,Albacete
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Alzira,46600,Valencia,Alzira
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Alzira,46600,Valencia,Alzira
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Castello/Castellon de La Plana,12100,Castellón,Castello/Castellon de La Plana
Citroen,Grand C4 Picasso,Gasolina,109277.0,130.0,manual,14250,Badajoz,6008,Badajoz,Badajoz
SEAT,Ibiza,Diésel,368270.0,100.0,manual,1340,Madrid,28026,Madrid,Madrid
SEAT,Ibiza,Gasolina,99950.0,115.0,manual,330,Madrid,28006,Madrid,Madrid
SEAT,Ibiza,Gasolina,67823.0,95.0,manual,12478,Santiago de Compostela,15703,A Coruña,Santiago de Compostela
SEAT,Ibiza,Diésel,57122.0,105.0,manual,10900,Santiago de Compostela,15703,A Coruña,Santiago de Compostela
SEAT,Ibiza,Gasolina,76967.0,80.0,manual,12305,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
SEAT,Ibiza,Gasolina,76967.0,80.0,manual,12305,Santa Maria del Aguila,4710,Almería,Santa Maria del Aguila
SEAT,Ibiza,Gasolina,67823.0,95.0,manual,12478,Mercado Parque Corredor del Henares,28850,Madrid,Mercado Parque Corredor del Henares
SEAT,Ibiza,Gasolina,67823.0,95.0,manual,12478,Valdepeñas,13300,Ciudad Real,Valdepeñas
SEAT,Ibiza,Gasolina,67823.0,95.0,manual,12478,Valdepeñas,13300,Ciudad Real,Valdepeñas
SEAT,Ibiza,Gasolina,67823.0,95.0,manual,12478,Ciudad Real,13003,Ciudad Real,Ciudad Real
SEAT,Ibiza,Gasolina,67823.0,95.0,manual,12478,Estepona,29680,Málaga,Estepona
SEAT,Ibiza,Gasolina,67823.0,95.0,manual,12478,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
SEAT,Ibiza,Gasolina,67823.0,95.0,manual,12478,Santa Maria del Aguila,4710,Almería,Santa Maria del Aguila
SEAT,Ibiza,Diésel,57122.0,105.0,manual,10900,Mercado Parque Corredor del Henares,28850,Madrid,Mercado Parque Corredor del Henares
SEAT,Ibiza,Diésel,57122.0,105.0,manual,10900,Valdepeñas,13300,Ciudad Real,Valdepeñas
SEAT,Ibiza,Diésel,57122.0,105.0,manual,10900,Valdepeñas,13300,Ciudad Real,Valdepeñas
SEAT,Ibiza,Diésel,57122.0,105.0,manual,10900,Ciudad Real,13003,Ciudad Real,Ciudad Real
SEAT,Ibiza,Diésel,57122.0,105.0,manual,10900,Estepona,29680,Málaga,Estepona
Skoda,Octavia,Diésel,190000.0,150.0,manual,11900,Coslada,28821,Madrid,Coslada
SEAT,Ibiza,Diésel,57122.0,105.0,manual,10900,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
SEAT,Ibiza,Diésel,57122.0,105.0,manual,10900,Santa Maria del Aguila,4710,Almería,Santa Maria del Aguila
SEAT,Ibiza,Gasolina,73250.0,110.0,manual,11990,Sevilla,41005,Sevilla,Sevilla
SEAT,Ibiza,Gasolina,71000.0,75.0,manual,10490,Sevilla,41005,Sevilla,Sevilla
SEAT,Ibiza,Otros,53100.0,90.0,manual,15990,Sevilla,41005,Sevilla,Sevilla
SEAT,Ibiza,Gasolina,55800.0,115.0,manual,16490,Sevilla,41005,Sevilla,Sevilla
Audi,S5,Gasolina,188622.0,333.0,manual,28900,Figueres,17600,Girona,Figueres
SEAT,Ibiza,Gasolina,73250.0,110.0,manual,11990,Alicante,3010,Alicante,Alicante
SEAT,Ibiza,Gasolina,73250.0,110.0,manual,11990,Alicante,3010,Murcia,Alicante
SEAT,Ibiza,Gasolina,71000.0,75.0,manual,10490,Alicante,3010,Alicante,Alicante
SEAT,Ibiza,Gasolina,71000.0,75.0,manual,10490,Alicante,3010,Murcia,Alicante
SEAT,Ibiza,Otros,53100.0,90.0,manual,15990,Alicante,3010,Alicante,Alicante
SEAT,Ibiza,Otros,53100.0,90.0,manual,15990,Alicante,3010,Murcia,Alicante
SEAT,Ibiza,Gasolina,55800.0,115.0,manual,16490,Alicante,3010,Alicante,Alicante
SEAT,Ibiza,Gasolina,55800.0,115.0,manual,16490,Alicante,3010,Murcia,Alicante
SEAT,Ibiza,Gasolina,104844.0,90.0,manual,9990,Málaga,29005,Málaga,Málaga
SEAT,Ibiza,Diésel,65874.0,95.0,manual,12790,Málaga,29005,Málaga,Málaga
SEAT,Ibiza,Gasolina,73250.0,110.0,manual,11990,Bilbao,48004,Bizkaia,Bilbao
SEAT,Ibiza,Gasolina,71000.0,75.0,manual,10490,Bilbao,48004,Bizkaia,Bilbao
Citroen,C4,Diésel,86435.0,120.0,manual,10340,Sevilla,41005,Sevilla,Sevilla
Citroen,C4,Gasolina,102654.0,110.0,manual,8990,Vigo,36211,Pontevedra,Vigo
Citroen,C4,Gasolina,102654.0,110.0,manual,8990,Alicante,3010,Alicante,Alicante
Citroen,C4,Gasolina,102654.0,110.0,manual,8990,Alicante,3010,Murcia,Alicante
Citroen,C4,Diésel,86435.0,120.0,manual,10340,Vigo,36211,Pontevedra,Vigo
Citroen,C4,Diésel,86435.0,120.0,manual,10340,Alicante,3010,Alicante,Alicante
Citroen,C4,Diésel,86435.0,120.0,manual,10340,Alicante,3010,Murcia,Alicante
Citroen,C4,Gasolina,102654.0,110.0,manual,8990,Almería,4006,Almería,Almería
Citroen,C4,Diésel,86435.0,120.0,manual,10340,Almería,4006,Almería,Almería
Citroen,C4,Gasolina,102654.0,110.0,manual,8990,Bilbao,48004,Bizkaia,Bilbao
Citroen,C4,Diésel,86435.0,120.0,manual,10340,Bilbao,48004,Bizkaia,Bilbao
Citroen,C4,Gasolina,102654.0,110.0,manual,8990,Sevilla,41017,Sevilla,Sevilla
Skoda,Octavia,Diésel,111000.0,115.0,manual,383,Barcelona,8009,Barcelona,Barcelona
Skoda,Octavia,Diésel,110318.0,115.0,manual,15190,Madrid,28021,Madrid,Madrid
Skoda,Octavia,Diésel,59561.0,105.0,manual,11990,Santiago de Compostela,15703,A Coruña,Santiago de Compostela
Skoda,Octavia,Diésel,59561.0,105.0,manual,11990,Mercado Parque Corredor del Henares,28850,Madrid,Mercado Parque Corredor del Henares
Skoda,Octavia,Diésel,59561.0,105.0,manual,11990,Valdepeñas,13300,Ciudad Real,Valdepeñas
Skoda,Octavia,Diésel,59561.0,105.0,manual,11990,Valdepeñas,13300,Ciudad Real,Valdepeñas
Skoda,Octavia,Diésel,59561.0,105.0,manual,11990,Ciudad Real,13003,Ciudad Real,Ciudad Real
Skoda,Octavia,Diésel,59561.0,105.0,manual,11990,Estepona,29680,Málaga,Estepona
Skoda,Octavia,Diésel,59561.0,105.0,manual,11990,Sant Vicenç de Montalt,8394,Barcelona,Sant Vicenç de Montalt
Skoda,Octavia,Diésel,59561.0,105.0,manual,11990,Santa Maria del Aguila,4710,Almería,Santa Maria del Aguila
Skoda,Octavia,Diésel,59561.0,105.0,manual,11990,Olèrdola,8734,Barcelona,Olèrdola
Skoda,Octavia,Diésel,59561.0,105.0,manual,11990,Olèrdola,8734,Barcelona,Olèrdola
Skoda,Octavia,Diésel,59561.0,105.0,manual,11990,Alameda del Obispo,14005,Córdoba,Alameda del Obispo
Skoda,Octavia,Diésel,59561.0,105.0,manual,11990,Alcobendas,28100,Madrid,Alcobendas
